Participant ID,Testing Site,Gender,Age,Edu,Pulau,Job_Status,Job_Title,Tenure,Level,Frekuensi Bermain Game,Jenis Game 1 (Action_Adventure),Jenis Game 2 (RPG),Jenis Game 3 (Strategy_Simulation),Jenis Game 4 (Sports_Racing),Jenis Game 5 (Casual_Puzzle),Jenis Game 6 (Not Applicable_Do Not Play),Jenis_Game_n,BFP.O_4item,WC_All,C_Semantic_All,C_Semantic_14item,C_Likert_All,C_Likert_13item,C_S_JE,C_S_DS,C_S_AOL,C_L_JE,C_L_DS,C_L_AOL,main_success_rate,redo_success,total_success,sum_weighted_score,avg_weighted_score,n_skip_hint_under22_reverse,percent_redo_duration_failedround,avg_duration_failed_round,n_redo_failed_round,n_redo_failed_round_exclusive,main_n_skip,main_sum_duration,main_avg_duration,percent_success_hint_after22,humility_bottomlimit,total_n_hint,main_n_hint,redo_n_hint,humility_challenging,n_redo,n_easier,n_same,n_choose_Harder,n_hintsusedat_10,n_hintsusedat_20,n_hintsusedat_30,avg_hintsusedat,n_veryeasy,n_easy,n_normal,n_hard,success_main_r1,success_main_r2,success_main_r3,success_main_r4,success_main_r5,success_main_r6,success_main_r7,success_main_r8,success_main_r9,success_main_r10,mechanic_type_r1,mechanic_type_r2,mechanic_type_r3,mechanic_type_r4,mechanic_type_r5,mechanic_type_r6,mechanic_type_r7,mechanic_type_r8,mechanic_type_r9,mechanic_type_r10,skip_main_r1,skip_main_r2,skip_main_r3,skip_main_r4,skip_main_r5,skip_main_r6,skip_main_r7,skip_main_r8,skip_main_r9,skip_main_r10,difficulty_r1,difficulty_r2,difficulty_r3,difficulty_r4,difficulty_r5,difficulty_r6,difficulty_r7,difficulty_r8,difficulty_r9,difficulty_r10,duration_main_r1,duration_main_r2,duration_main_r3,duration_main_r4,duration_main_r5,duration_main_r6,duration_main_r7,duration_main_r8,duration_main_r9,duration_main_r10,hintuse_main_r1,hintuse_main_r2,hintuse_main_r3,hintuse_main_r4,hintuse_main_r5,hintuse_main_r6,hintuse_main_r7,hintuse_main_r8,hintuse_main_r9,hintuse_main_r10,hintuse_time_main_r1,hintuse_time_main_r2,hintuse_time_main_r3,hintuse_time_main_r4,hintuse_time_main_r5,hintuse_time_main_r6,hintuse_time_main_r7,hintuse_time_main_r8,hintuse_time_main_r9,hintuse_time_main_r10,star_main_r1,star_main_r2,star_main_r3,star_main_r4,star_main_r5,star_main_r6,star_main_r7,star_main_r8,star_main_r9,star_main_r10,roundfailed_percent_1,roundfailed_percent_2,roundfailed_percent_3,difficultychange_1,difficultychange_2,difficultychange_3,redo_n_r1,redo_n_r2,redo_n_r3,redo_n_r4,redo_n_r5,redo_n_r6,redo_n_r7,redo_n_r8,redo_n_r9,redo_n_r10,redo_total_duration,redo_avg_duration,redo_percent_duration
Industri_098,Remote,Perempuan,23,S1/D4,Jawa,Pekerja,Procurement Officer,1,Staf,Jarang (3-4 kali dalam sebulan),1,0,0,0,0,0,1,6,6,6,6,5.6875,6,6,6,6,6,6,5,100,1,11,48,4.36363636363636,100,0,,0,0,0,127.066666666667,12.7066666666667,0,0,0,0,0,0,1,0,3,0,0,0,0,,0,10,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,13.6166666666667,34.0166666666667,14.4166666666667,5.7,12.05,3.81666666666667,8.61666666666667,12.2666666666667,9.51666666666667,13.05,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,3,3,3,3,3,3,3,3,0,0,0,Same,Same,Same,0,1,0,0,0,0,0,0,0,0,11.7833333333333,11.7833333333333,7.85555555555556
Industri_099,Remote,Laki-laki,28,S1/D4,Jawa,Pekerja,Staff Track of Maintenance,6,Staf,Jarang (3-4 kali dalam sebulan),1,0,0,0,0,0,1,6,5.5,5.33333333333333,5.5,4.4375,5.5,5.8,4.166666667,6,6,4,3.4,50,6,11,31.5,1.96875,40,23.1111111111111,,0,0,5,146.866666666667,14.6866666666667,0,66.6666666666667,5,3,2,0,6,2,0,33.3333333333333,1,1,1,14.2666666666667,6,4,0,0,0,0,0,1,0,0,1,1,1,1,1,2,3,1,2,3,1,2,3,1,1,1,1,0,1,1,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,20.7333333333333,16.3,18.85,8.36666666666667,33.4,16.6166666666667,7.1,15.7833333333333,3.78333333333333,5.93333333333333,0,0,0,0,1,1,0,1,0,0,,,,,27.5,11.5666666666667,,3.73333333333333,,,0,0,0,3,0,0,3,1,3,3,0,0,0,Easier,Easier,Harder,1,1,0,0,2,0,0,2,0,0,61.9833333333333,10.3305555555556,41.3222222222222
Industri_100,Remote,Laki-laki,25,S1/D4,Jawa,Pekerja,Petugas Rumah Sinyal,2,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,1,0,1,5,5.4,5.11111111111111,5.28571428571429,4.875,5.4,5,5,5.833333333,5.4,4,5.4,80,5,13,53.5,3.56666666666667,80,24.2111111111111,,0,0,0,239.4,23.94,10,66.6666666666667,3,3,0,0,5,0,2,33.3333333333333,0,1,2,21.6055555555556,0,6,4,0,1,0,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,32,45,21.6,5.41666666666667,16.7666666666667,3.1,31.8333333333333,45,24.45,14.2333333333333,0,0,0,0,0,0,1,1,1,0,,,,,,,23.6166666666667,19.95,21.25,,2,0,2,3,2,3,1,0,1,3,0,0,0,Same,Harder,Same,1,1,0,0,1,0,1,1,0,0,60.1166666666667,12.0233333333333,40.0777777777778
Industri_101,Remote,Perempuan,25,S1/D4,Jawa,Pekerja,Staff Performance Management,1,Staf,Sering (3-4 kali dalam seminggu),0,1,0,0,0,0,1,5,5.1,4.5,4.57142857142857,5.125,5.1,5,3.5,5,5,5,5.4,70,5,12,61,4.06666666666667,100,30.6333333333333,,0,4,0,247.983333333333,24.7983333333333,0,0,1,0,1,33.3333333333333,5,0,1,66.6666666666667,0,0,0,,0,6,3,1,1,1,1,1,1,1,1,0,0,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,25.65,40.3166666666667,7.95,10.45,12.1166666666667,5.11666666666667,11.3833333333333,45,45,45,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,3,3,3,3,3,0,0,0,0,0,0,Same,Harder,Harder,1,1,0,0,0,0,0,1,0,2,70.8833333333333,14.1766666666667,47.2555555555556
Industri_102,Remote,Laki-laki,28,D1/D2/D3,Jawa,Pekerja,Petuga Negatif Cek Sintelis,2,Staf,Jarang (3-4 kali dalam sebulan),0,1,1,0,0,0,2,5.25,5.5,5.38888888888889,5.78571428571429,4.9375,5.5,4.6,5.666666667,5.666666667,4.8,4.833333333,5.2,70,8,15,82.5,3.4375,60,19.8555555555556,,0,0,0,286.183333333333,28.6183333333333,10,33.3333333333333,9,7,2,33.3333333333333,14,1,0,66.6666666666667,2,2,1,20.8738095238095,0,3,4,3,1,1,1,1,0,1,0,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Normal,14.8166666666667,22.1166666666667,20.4833333333333,18.1166666666667,45,17.85,45,33.3166666666667,45,24.4833333333333,1,0,1,1,1,0,0,1,1,1,12.1333333333333,,6.5,9.81666666666667,33.7166666666667,,,24.4833333333333,42.4166666666667,17.05,1,2,1,1,0,2,0,1,0,1,0,0,0,Harder,Harder,Easier,1,6,0,1,1,0,3,1,0,1,104.9,7.49285714285714,69.9333333333333
Industri_103,Remote,Laki-laki,28,S1/D4,Jawa,Pekerja,Pelaksana,3,Staf,Sering (3-4 kali dalam seminggu),1,0,0,0,0,0,1,4.25,5.1,5.16666666666667,5.35714285714286,4.3125,5.1,3.8,5.333333333,6,4.8,4.333333333,3.8,90,8,17,71,3.94444444444445,70,8.34444444444445,,0,0,0,220.383333333333,22.0383333333333,20,0,7,5,2,33.3333333333333,8,0,1,66.6666666666667,3,0,2,12.4433333333333,0,6,3,1,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,41.1,26.8,14.2,11.2833333333333,11.3666666666667,5.68333333333333,9.31666666666667,45,19.7166666666667,35.9166666666667,1,0,0,1,0,0,1,0,1,1,27.5333333333333,,,4.58333333333333,,,3.5,,2.03333333333333,24.5666666666667,1,2,3,1,3,3,1,0,1,1,0,0,0,Same,Harder,Harder,1,1,0,1,0,0,2,1,0,2,97.6666666666667,12.2083333333333,65.1111111111111
Industri_104,Remote,Perempuan,24,S1/D4,Jawa,Pekerja,Pelaksana Competency and Growth Model (Staf SDM),0,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,1,0,1,5,4.7,4.61111111111111,4.71428571428571,4.6875,4.7,3.8,4.5,5.333333333,4.4,4.5,5.2,90,6,15,62,3.875,70,7.04444444444445,,0,0,0,245.566666666667,24.5566666666667,30,33.3333333333333,7,7,0,0,6,0,1,66.6666666666667,3,0,2,20.0666666666667,0,6,3,1,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,42.1666666666667,45,10.8166666666667,10.3666666666667,31.5666666666667,6.25,11.6666666666667,43.3166666666667,14.6166666666667,29.8,1,1,1,1,0,0,0,1,1,1,33.6166666666667,35.8833333333333,6.01666666666667,2.36666666666667,,,,27.5166666666667,8.95,26.1166666666667,1,0,1,1,2,3,3,1,1,1,0,0,0,Same,Harder,Harder,1,1,0,1,1,0,0,1,0,1,64.2166666666667,10.7027777777778,42.8111111111111
Industri_105,Remote,Laki-laki,28,D1/D2/D3,Luar Jawa,Pekerja,Kondektur,3,Staf,Jarang (3-4 kali dalam sebulan),1,0,0,0,0,0,1,5.5,5.8,5.77777777777778,5.78571428571429,5.125,5.8,5.4,5.833333333,6,5.6,4.333333333,5.6,90,3,12,36.5,2.80769230769231,100,11.6666666666667,,0,0,0,188.666666666667,18.8666666666667,10,33.3333333333333,1,1,0,0,3,1,1,33.3333333333333,0,0,0,31.9833333333333,6,4,0,0,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,22.4,45,7.1,9.88333333333333,24.0333333333333,39.3166666666667,8.51666666666667,18,5.46666666666667,8.95,0,0,0,0,0,1,0,0,0,0,,,,,,31.9833333333333,,,,,2,0,3,3,2,1,3,2,3,3,0,0,0,Easier,Same,Harder,0,1,0,0,1,0,0,1,0,0,43.35,14.45,28.9
Industri_106,Remote,Laki-laki,29,S1/D4,Jawa,Pekerja,Track Engineer,6,Staf,Sering (3-4 kali dalam seminggu),0,1,0,0,0,0,1,5,5.9,5.5,5.71428571428571,5.25,5.9,5.8,5.333333333,5.333333333,5.8,5.333333333,4.6,90,5,14,78,5.2,50,0,,0,0,0,214.25,21.425,0,0,6,6,0,33.3333333333333,5,0,0,100,0,4,1,19.2166666666667,0,3,3,4,1,1,1,1,1,1,1,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,16.95,28.6166666666667,5.03333333333333,9.51666666666667,38.6833333333333,18.5,24,22.65,45,5.3,1,0,0,0,1,1,1,1,1,0,10.2833333333333,,,,21.9166666666667,13.25,16.8833333333333,16,36.9666666666667,,1,2,3,3,1,1,1,1,0,3,0,0,0,Harder,Harder,Harder,1,1,0,0,1,0,1,1,0,0,39.85,7.97,26.5666666666667
Industri_107,Remote,Laki-laki,26,S1/D4,Jawa,Pekerja,Staff,3,Staf,Selalu (Setiap Hari),1,0,0,0,0,0,1,6,6,4.94444444444445,5.35714285714286,5,6,4.6,4,6,5.6,4.5,5,100,5,15,85.5,5.7,60,0,,0,0,0,218.7,21.87,0,0,4,4,0,0,5,0,1,66.6666666666667,1,3,0,11.2458333333333,0,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,35.15,29.95,7.65,7.51666666666667,39.4,24.6333333333333,21.0833333333333,27.35,20.1666666666667,5.8,0,0,0,0,0,1,1,1,1,0,,,,,,13.1833333333333,15.1666666666667,14.0333333333333,2.6,,2,2,3,3,2,1,1,1,1,3,0,0,0,Harder,Harder,Same,1,1,0,0,1,0,1,1,0,0,37.2333333333333,7.44666666666667,24.8222222222222
Industri_108,Remote,Laki-laki,27,D1/D2/D3,Jawa,Pekerja,PELAKSANA KONDEKTUR,3,Staf,Selalu (Setiap Hari),1,1,1,0,1,0,4,5.75,5.6,5.61111111111111,5.85714285714286,4.8125,5.6,5.6,5.166666667,6,5.8,4.166666667,4.6,60,6,12,50,2.94117647058824,90,43.6111111111111,,0,7,0,324.116666666667,32.4116666666667,0,33.3333333333333,2,2,0,33.3333333333333,7,0,1,66.6666666666667,0,1,0,26.5166666666667,0,3,6,1,1,1,1,0,0,1,1,0,1,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Hard,34.6,34.75,15.1333333333333,45,45,25.2666666666667,24.1666666666667,45,10.2,45,0,0,0,0,0,1,0,1,0,0,,,,,,19.2166666666667,,33.8166666666667,,,2,2,2,0,0,1,2,0,3,0,0,0,0,Harder,Same,Harder,1,1,0,1,1,0,1,1,0,1,107.2,15.3142857142857,71.4666666666667
Industri_109,Remote,Laki-laki,25,D1/D2/D3,Jawa,Pekerja,Kondekut,3,Staf,Sering (3-4 kali dalam seminggu),1,0,0,0,0,0,1,6,5.6,5.72222222222222,5.78571428571429,5.125,5.6,5.2,5.833333333,6,5.6,4.166666667,5.8,80,3,11,34,2.61538461538462,80,14.8444444444444,,0,0,0,207.45,20.745,0,33.3333333333333,2,2,0,0,3,1,1,33.3333333333333,0,1,1,15.9333333333333,6,4,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,45,45,36.5333333333333,9.01666666666667,26.8833333333333,6.96666666666667,8.68333333333333,14.25,6.08333333333333,9.03333333333333,0,0,1,0,1,0,0,0,0,0,,,20.7166666666667,,11.15,,,,,,0,0,1,3,1,3,3,3,3,3,0,0,0,Easier,Same,Harder,1,1,0,0,1,0,0,0,0,0,34.1333333333333,11.3777777777778,22.7555555555556
Industri_110,Remote,Laki-laki,28,D1/D2/D3,Luar Jawa,Pekerja,"Petugas Negative Check Sinyal, Telekomunikasi dan listrik",3,Staf,Sering (3-4 kali dalam seminggu),1,0,0,0,0,0,1,5.25,5.3,4.72222222222222,4.78571428571429,4.875,5.3,3.8,4.333333333,5.666666667,5.2,5.166666667,4.2,100,2,12,51.5,4.29166666666667,90,0,,0,0,0,128,12.8,10,0,2,2,0,0,2,0,2,33.3333333333333,1,0,0,20.3,0,6,4,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,35.6,18.8833333333333,11.4,5.4,11.1666666666667,3.01666666666667,10.85,14.5666666666667,12,5.11666666666667,1,0,0,0,0,0,0,0,1,0,32.0666666666667,,,,,,,,8.53333333333333,,1,2,3,3,3,3,3,3,1,3,0,0,0,Same,Harder,Same,1,1,0,0,0,0,0,0,0,0,14.1166666666667,7.05833333333333,9.41111111111111
Industri_111,Remote,Laki-laki,25,D1/D2/D3,Jawa,Pekerja,MASINIS PERTAMA,2,Staf,Sering (3-4 kali dalam seminggu),1,1,1,0,0,0,3,5.5,5.5,5.44444444444445,5.35714285714286,5,5.5,5.4,6,5.166666667,5.6,5.333333333,4,90,4,13,55.5,3.96428571428571,80,11.1333333333333,,0,0,1,219.716666666667,21.9716666666667,20,33.3333333333333,3,3,0,0,4,0,2,33.3333333333333,0,1,2,21.6055555555556,0,3,7,0,1,1,1,1,0,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Normal,Normal,Normal,Normal,22.4,33.35,6.61666666666667,8.91666666666667,43.3166666666667,32.2833333333333,8,43.1666666666667,14.9166666666667,6.75,0,0,0,0,0,1,0,1,1,0,,,,,,27.4166666666667,,26.1,11.3,,2,2,3,3,0,1,3,1,1,3,0,0,0,Harder,Same,Same,1,1,0,0,1,0,0,1,0,0,46.2833333333333,11.5708333333333,30.8555555555556
Industri_112,Remote,Laki-laki,26,S1/D4,Luar Jawa,Pekerja,Petugas langsir,1,Staf,Jarang (3-4 kali dalam sebulan),1,0,0,1,0,0,2,5.75,5.2,3.55555555555556,3.57142857142857,3.9375,5.2,3,3.833333333,3.666666667,4.8,3.333333333,3.8,100,,10,32,3.2,70,0,,0,0,0,193.616666666667,19.3616666666667,10,0,4,4,0,0,0,0,2,33.3333333333333,3,0,1,10.5958333333333,0,6,4,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,38.15,26,11.1666666666667,12.9166666666667,19.1166666666667,4.51666666666667,25.6166666666667,21.5833333333333,21.8666666666667,12.6833333333333,1,0,0,1,0,0,0,1,1,0,25.7166666666667,,,4.48333333333333,,,,3.51666666666667,8.66666666666667,,1,2,3,1,2,3,2,1,1,3,0,0,0,Same,Harder,Same,0,0,0,0,0,0,0,0,0,0,0,,0
Industri_113,Remote,Laki-laki,23,D1/D2/D3,Jawa,Pekerja,Calon Masinis,0,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,1,1,1,6,5.2,4.94444444444445,4.85714285714286,3.875,5.2,5,4.166666667,5.666666667,4.6,1.833333333,5.6,90,4,13,45,3.21428571428571,90,5.66666666666667,,0,0,0,174.783333333333,17.4783333333333,10,33.3333333333333,3,3,0,0,4,1,2,0,1,0,1,24.7111111111111,4,6,0,0,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,35.8833333333333,34.35,9.36666666666667,14.4166666666667,11.5166666666667,6,5.75,45,5.2,7.3,1,0,0,1,0,0,0,1,0,0,25.2,,,6.45,,,,42.4833333333333,,,1,2,3,1,3,3,3,0,3,3,0,0,0,Same,Easier,Same,1,1,0,1,0,0,0,1,0,0,31.05,7.7625,20.7
Industri_114,Remote,Laki-laki,28,S1/D4,Luar Jawa,Pekerja,AM Planning and Technical Engineering,4,Supervisor,Jarang (3-4 kali dalam sebulan),1,0,0,0,1,0,2,4,4.3,4.44444444444445,4.64285714285714,4.1875,4.3,2.8,5.166666667,5,3.8,4.166666667,4.6,90,5,14,57,3.8,80,5.1,,0,0,1,135.45,13.545,0,33.3333333333333,2,1,1,0,5,1,1,33.3333333333333,1,0,0,4.56666666666667,0,7,3,0,1,1,1,1,1,1,0,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,1,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,11.05,16.4666666666667,5.55,15.5333333333333,11.3166666666667,3.21666666666667,28.4166666666667,15.25,17,11.65,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4.56666666666667,3,2,3,2,3,3,0,3,2,1,0,0,0,Same,Harder,Easier,0,1,0,1,0,0,2,0,0,1,33.4833333333333,6.69666666666667,22.3222222222222
Industri_115,Remote,Laki-laki,29,D1/D2/D3,Luar Jawa,Pekerja,Teknisi STE Quality Control,3,Staf,Selalu (Setiap Hari),0,1,0,0,0,0,1,5,4.9,5.11111111111111,5.14285714285714,5.0625,4.9,5,5,5.333333333,5.2,5,5,90,1,10,71.5,6.5,90,0,,0,0,0,124.3,12.43,0,0,1,1,0,33.3333333333333,1,0,0,100,0,0,1,20.05,0,3,3,4,1,1,1,1,1,1,1,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,7.3,12.7166666666667,4.88333333333333,16.1833333333333,12.9666666666667,7.76666666666667,4.35,6.6,45,6.53333333333333,0,0,0,0,0,0,0,0,1,0,,,,,,,,,20.05,,3,3,3,2,3,3,3,3,0,3,0,0,0,Harder,Harder,Harder,0,0,0,1,0,0,0,0,0,0,7.45,7.45,4.96666666666667
Industri_116,Remote,Laki-laki,24,D1/D2/D3,Jawa,Pekerja,Pelaksana,2,Staf,Selalu (Setiap Hari),1,0,0,0,0,0,1,5,5.5,3.33333333333333,3.42857142857143,4.375,5.5,2.2,3.5,4,5,4,4.2,90,5,14,59.5,3.96666666666667,30,2.81111111111111,,0,0,1,98.45,9.845,0,33.3333333333333,7,7,0,0,5,0,1,66.6666666666667,5,2,0,7.05,0,6,3,1,0,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,6.05,13.6166666666667,5.33333333333333,3.35,9.28333333333333,2.08333333333333,17.2833333333333,25.6166666666667,7.28333333333333,8.55,1,1,1,0,0,0,1,1,1,1,2.53333333333333,3.73333333333333,3.63333333333333,,,,14.1666666666667,14.2166666666667,5.83333333333333,5.23333333333333,0,1,1,3,3,3,1,1,1,1,0,0,0,Same,Harder,Harder,1,1,0,0,0,0,1,1,0,1,26.7666666666667,5.35333333333333,17.8444444444444
Industri_117,Remote,Laki-laki,28,S2,Luar Jawa,Pekerja,Pelaksana of Engineering Design for Track and Bridge Maintenance,3,Staf,Sering (3-4 kali dalam seminggu),1,0,1,1,0,0,3,4.75,4.3,4.5,4.71428571428571,4.125,4.3,3.2,4.166666667,5.833333333,4.6,3.666666667,4.2,100,5,15,44.5,2.96666666666667,90,0,,0,0,0,174.666666666667,17.4666666666667,20,0,3,3,0,0,5,1,2,0,1,0,2,19.5166666666667,7,3,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,36.2,29.5666666666667,11.1333333333333,5.23333333333333,36.05,14.0666666666667,14.6,18.3,3.83333333333333,5.68333333333333,1,0,0,0,1,1,0,0,0,0,24.9333333333333,,,,24.7,8.91666666666667,,,,,1,2,3,3,1,1,3,2,3,3,0,0,0,Easier,Same,Same,2,1,0,0,1,0,0,1,0,0,44.0333333333333,8.80666666666667,29.3555555555556
Industri_118,Remote,Perempuan,28,D1/D2/D3,Jawa,Pekerja,Paramedis,6,Staf,Sering (3-4 kali dalam seminggu),0,0,0,0,1,0,1,5.25,4.8,3.66666666666667,3.5,3.875,4.8,2.6,4.166666667,4.166666667,4.4,3.833333333,3.4,100,3,13,41,3.15384615384615,100,0,,0,0,0,142.05,14.205,10,0,1,1,0,0,3,3,0,0,0,0,1,27.2666666666667,7,3,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,37.6666666666667,32.25,13.6666666666667,6.85,13.7166666666667,4.2,5.46666666666667,18.5833333333333,3.43333333333333,6.21666666666667,1,0,0,0,0,0,0,0,0,0,27.2666666666667,,,,,,,,,,1,2,3,3,3,3,3,2,3,3,0,0,0,Easier,Easier,Easier,1,1,0,0,0,0,0,1,0,0,37.05,12.35,24.7
Industri_119,Remote,Laki-laki,24,D1/D2/D3,Luar Jawa,Pekerja,Calon Petugas Langsir,0,Staf,Sering (3-4 kali dalam seminggu),1,1,0,0,1,0,3,5,5.4,5.61111111111111,5.71428571428571,4.875,5.4,4.8,5.833333333,6,5.6,4.666666667,4.4,100,7,17,92.5,5.44117647058824,70,0,,0,0,0,237.666666666667,23.7666666666667,30,0,7,6,1,0,7,0,0,100,1,1,4,19.9277777777778,0,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,37.3666666666667,16.8,10.5,8.8,25.7333333333333,19.6,28.7833333333333,33.2166666666667,24.9666666666667,31.9,1,1,0,0,0,0,1,1,1,1,28.6,2.1,,,,,20.9333333333333,27.4333333333333,13.7666666666667,26.7333333333333,1,1,3,3,2,2,1,1,1,1,0,0,0,Harder,Harder,Harder,1,1,0,0,1,0,2,1,0,1,60.9833333333333,8.71190476190476,40.6555555555556
Industri_120,Remote,Laki-laki,25,S1/D4,Jawa,Pekerja,Pelaksana,2,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,1,1,0,2,4.75,5.4,4.77777777777778,5,4.5,5.4,3.8,4.666666667,5.5,4.6,4.833333333,4,70,9,16,30.5,1.60526315789474,70,15.9444444444444,,0,0,0,264.466666666667,26.4466666666667,10,33.3333333333333,12,5,7,0,9,1,1,33.3333333333333,2,1,1,17.06,6,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,45,45,45,27.1,42.85,7.36666666666667,8.23333333333333,14.0333333333333,13.7,16.1833333333333,1,1,0,0,1,0,0,1,0,1,31.5666666666667,16.6,,,24.0833333333333,,,5.13333333333333,,7.91666666666667,0,0,0,2,1,3,3,1,3,1,0,0,0,Easier,Same,Harder,3,1,0,0,3,0,0,1,0,1,92.8,10.3111111111111,61.8666666666667
Industri_121,Remote,Laki-laki,26,D1/D2/D3,Jawa,Pekerja,Staf,1,Staf,Sering (3-4 kali dalam seminggu),1,0,0,0,0,0,1,5,4.9,4.88888888888889,5.07142857142857,4.3125,4.9,3.2,5.333333333,5.666666667,4.6,4.333333333,4,90,5,14,55.5,3.7,50,10.9,,0,0,0,207.65,20.765,0,33.3333333333333,5,5,0,0,5,0,2,33.3333333333333,0,4,1,15.3066666666667,0,6,4,0,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,36.75,19.05,11.7333333333333,7.25,13.6833333333333,12.8833333333333,24.65,45,15.8666666666667,20.7833333333333,1,0,0,0,0,0,1,1,1,1,14.1166666666667,,,,,,16.7333333333333,21.05,12.05,12.5833333333333,1,2,3,3,3,3,1,0,1,1,0,0,0,Same,Harder,Same,1,1,0,0,0,0,1,1,0,1,50.35,10.07,33.5666666666667
